name,dir,file1,file2,result,timeout,conflict,tree_difference,interp_error,out_of_bounds,time_interp_file1,time_interp_file2,time_equivalence,time_elapsed,num_stmts_file1,num_stmts_file2,num_tasks_file1,num_tasks_file2,command
correlation,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/correlation-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.182929,0.361078,0.010402,0.58,48206,122686,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/correlation-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/correlation-8-translated-noasyncepilogue.c ""data,corr,mean,stddev"""
mvt,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/mvt-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.029925,0.067442,0.002536,0.12,9945,24639,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/mvt-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/mvt-8-translated-noasyncepilogue.c ""x1,x2,y_1,y_2,A"""
seidel-2d,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/seidel-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.896191,2.772325,0.078603,3.78,89775,956188,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/seidel-2d-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/seidel-2d-8-translated-noasyncepilogue.c ""A"""
jacobi-2d,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/jacobi-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.555642,1.551294,0.053548,2.19,98698,537751,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/jacobi-2d-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/jacobi-2d-8-translated-noasyncepilogue.c ""A,B"""
3mm,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/3mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.233237,0.558165,0.013939,0.83,70226,178241,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/3mm-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/3mm-8-translated-noasyncepilogue.c ""A,B,C,D,E,F,G"""
adi,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/adi-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,2.11,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/adi-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/adi-8-translated-noasyncepilogue.c ""u,v,p,q"""
gesummv,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/gesummv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.015864,0.036553,0.001821,0.08,3839,13001,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gesummv-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/gesummv-8-translated-noasyncepilogue.c ""A,B,tmp,x,y"""
symm,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/symm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.108699,0.291955,0.011340,0.44,26508,95221,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/symm-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/symm-8-translated-noasyncepilogue.c ""A,B,C"""
bicg,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/bicg-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.024684,0.061469,0.002462,0.12,6736,22709,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/bicg-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/bicg-8-translated-noasyncepilogue.c ""A,s,q,p,r"""
durbin,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/durbin-8-translated-noasyncepilogue.c,fail,no,no,yes,no,no,N/A,N/A,N/A,0.1,N/A,N/A,N/A,N/A,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/durbin-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/durbin-8-translated-noasyncepilogue.c ""r,y"""
gemver,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/gemver-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.053511,0.129810,0.006149,0.22,15047,47461,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemver-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/gemver-8-translated-noasyncepilogue.c ""A,u1,v1,u2,v2,w,x,y,z"""
2mm,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/2mm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.146013,0.350257,0.010866,0.54,43273,116631,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/2mm-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/2mm-8-translated-noasyncepilogue.c ""A,B,C,D"""
doitgen,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/doitgen-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.133242,0.313963,0.007462,0.48,42785,101357,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/doitgen-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/doitgen-8-translated-noasyncepilogue.c ""A,C4,sum"""
gemm,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/gemm-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.177116,0.385336,0.014677,0.61,49050,126550,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/gemm-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/gemm-8-translated-noasyncepilogue.c ""A,B,C"""
nussinov,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/nussinov-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.714887,1.828990,0.052030,2.62,122385,662487,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/nussinov-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/nussinov-8-translated-noasyncepilogue.c ""table,seq"""
ludcmp,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/ludcmp-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.226893,0.569827,0.015290,0.84,76646,194120,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/ludcmp-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/ludcmp-8-translated-noasyncepilogue.c ""A,B,x,y"""
trisolv,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/trisolv-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.009068,0.018774,0.001023,0.06,2597,6668,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/trisolv-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/trisolv-8-translated-noasyncepilogue.c ""L,x,b"""
deriche,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/deriche-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.350348,1.043259,0.061088,1.49,133581,420320,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/deriche-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/deriche-8-translated-noasyncepilogue.c ""alpha,imgIn,imgOut,y1,y2"""
fdtd-2d,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/fdtd-2d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.459747,1.186268,0.040290,1.72,108727,402583,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/fdtd-2d-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/fdtd-2d-8-translated-noasyncepilogue.c ""ex,ey,hz"""
heat-3d,llvm23-affine-unroll-jam,generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c,pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/heat-3d-8-translated-noasyncepilogue.c,pass,no,no,no,no,no,0.849609,2.072598,0.109210,3.06,73099,605591,1,3,"/usr/bin/time -v pastchecker --verbose --timing-mode --enable-preprocessor --enable-subtrees generated-polybench-mini-dataset-use-scalar-lb/interp/heat-3d-interp.c pact26-mini-initial-exp/llvm23-affine-unroll-jam/translated/heat-3d-8-translated-noasyncepilogue.c ""A,B"""
